Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity
02/08/2021,36085,6,Richmond County,NY,2.7,12780,12779,3.1,12778,3.4,3496,4.4,94.7,48519,10.2,48515,11.9,48506,13,22615,28.5,B,5,5,5,5,Metro,1,1,1,1
02/08/2021,36081,6,Queens County,NY,2.1,47667,47667,2.5,47661,2.6,9437,2.6,94.7,163121,7.2,163099,8.4,163069,9,64637,17.5,C,9,9,9,9,Metro,1,1,1,1
02/08/2021,36005,6,Bronx County,NY,1.9,27113,27113,2.3,27111,2.5,6728,3.6,94.7,83804,5.9,83795,7.1,83781,7.8,34809,18.4,D,13,13,13,13,Metro,1,1,1,1
02/08/2021,36061,6,New York County,NY,3.6,58674,58671,4,58665,4.2,14777,5.4,94.7,185155,11.4,185131,12.6,185105,13.3,94192,34.1,C,9,9,9,9,Metro,1,1,1,1
02/08/2021,36047,6,Kings County,NY,1.6,41102,41101,1.9,41093,2.1,8818,2.4,94.7,149113,5.8,149084,6.9,149055,7.5,58994,16,D,13,13,13,13,Metro,1,1,1,1
02/07/2021,36061,6,New York County,NY,3.5,56575,56572,3.9,56566,4.1,13937,5,94.6,182825,11.2,182801,12.5,182776,13.1,92977,33.7,C,9,9,9,9,Metro,1,1,1,1
02/07/2021,36005,6,Bronx County,NY,1.8,26180,26180,2.2,26179,2.4,6424,3.4,94.6,81722,5.8,81713,6.9,81701,7.6,33947,18,D,13,13,13,13,Metro,1,1,1,1
02/07/2021,36081,6,Queens County,NY,2,45605,45605,2.3,45599,2.5,9003,2.4,94.6,159922,7.1,159901,8.2,159872,8.9,63017,17.1,C,9,9,9,9,Metro,1,1,1,1
02/07/2021,36085,6,Richmond County,NY,2.6,12241,12240,3,12239,3.3,3262,4.1,94.6,47470,10,47466,11.6,47457,12.7,21937,27.7,B,5,5,5,5,Metro,1,1,1,1
02/07/2021,36047,6,Kings County,NY,1.5,39403,39402,1.8,39394,2,8288,2.3,94.6,146225,5.7,146196,6.8,146167,7.4,57657,15.7,D,13,13,13,13,Metro,1,1,1,1
02/06/2021,36005,5,Bronx County,NY,1.7,24644,24644,2.1,24643,2.3,5645,3,94.4,78590,5.5,78581,6.7,78569,7.3,32366,17.1,D,13,13,13,13,Metro,1,1,1,1
02/06/2021,36061,5,New York County,NY,3.3,53742,53739,3.7,53733,3.8,12845,4.7,94.4,179274,11,179250,12.2,179226,12.8,90930,32.9,C,9,9,9,9,Metro,1,1,1,1
02/06/2021,36047,5,Kings County,NY,1.5,37438,37437,1.7,37429,1.9,7575,2.1,94.4,141059,5.5,141030,6.5,141001,7.1,54810,14.9,D,13,13,13,13,Metro,1,1,1,1
02/06/2021,36081,5,Queens County,NY,1.9,43563,43563,2.2,43557,2.4,8531,2.3,94.4,154227,6.8,154206,7.9,154177,8.6,59730,16.2,C,9,9,9,9,Metro,1,1,1,1
02/06/2021,36085,5,Richmond County,NY,2.4,11372,11371,2.8,11370,3.1,2824,3.6,94.4,45784,9.6,45780,11.2,45771,12.3,20838,26.3,B,5,5,5,5,Metro,1,1,1,1
02/05/2021,36047,5,Kings County,NY,1.3,34033,34032,1.6,34027,1.7,6680,1.8,94.3,134849,5.3,134821,6.3,134792,6.8,51547,14,D,13,13,13,13,Metro,1,1,1,1
02/05/2021,36061,5,New York County,NY,3,48989,48987,3.3,48981,3.5,10712,3.9,94.3,173376,10.6,173353,11.8,173330,12.4,86969,31.5,C,9,9,9,9,Metro,1,1,1,1
02/05/2021,36081,5,Queens County,NY,1.8,39978,39978,2.1,39973,2.2,7648,2.1,94.3,148076,6.6,148056,7.6,148027,8.2,56274,15.3,C,9,9,9,9,Metro,1,1,1,1
02/05/2021,36085,5,Richmond County,NY,2.1,10072,10071,2.5,10070,2.7,2277,2.9,94.3,44568,9.4,44565,10.9,44556,12,20173,25.4,B,5,5,5,5,Metro,1,1,1,1
02/05/2021,36005,5,Bronx County,NY,1.6,22255,22255,1.9,22254,2.1,4974,2.6,94.3,75110,5.3,75102,6.4,75091,7,30316,16.1,D,13,13,13,13,Metro,1,1,1,1
02/04/2021,36005,5,Bronx County,NY,1.4,20297,20297,1.7,20296,1.9,4494,2.4,94.1,72199,5.1,72191,6.1,72180,6.7,28652,15.2,D,13,13,13,13,Metro,1,1,1,1
02/04/2021,36061,5,New York County,NY,2.7,44393,44391,3,44385,3.2,8572,3.1,94.1,167409,10.3,167386,11.4,167364,12,82893,30,C,9,9,9,9,Metro,1,1,1,1
02/04/2021,36047,5,Kings County,NY,1.2,29721,29721,1.4,29717,1.5,5127,1.4,94.1,127951,5,127925,5.9,127898,6.5,47870,13,D,13,13,13,13,Metro,1,1,1,1
02/04/2021,36085,5,Richmond County,NY,1.9,8942,8941,2.2,8940,2.4,1875,2.4,94.1,42888,9,42885,10.5,42876,11.5,19173,24.2,B,5,5,5,5,Metro,1,1,1,1
02/04/2021,36081,5,Queens County,NY,1.6,35794,35794,1.8,35789,2,6458,1.8,94.1,141919,6.3,141899,7.3,141870,7.9,52845,14.3,C,9,9,9,9,Metro,1,1,1,1
02/03/2021,36081,5,Queens County,NY,1.5,33092,33092,1.7,33087,1.8,5819,1.6,93.9,139325,6.2,139305,7.2,139276,7.7,51289,13.9,C,9,9,9,9,Metro,1,1,1,1
02/03/2021,36085,5,Richmond County,NY,1.7,7952,7951,1.9,7950,2.1,1631,2.1,93.9,42336,8.9,42333,10.4,42324,11.4,18794,23.7,B,5,5,5,5,Metro,1,1,1,1
02/03/2021,36005,5,Bronx County,NY,1.3,18622,18622,1.6,18621,1.7,4153,2.2,93.9,70705,5,70697,6.0,70686,6.6,27653,14.6,D,13,13,13,13,Metro,1,1,1,1
02/03/2021,36047,5,Kings County,NY,1.1,27582,27582,1.3,27578,1.4,4618,1.3,93.9,125883,4.9,125857,5.8,125830,6.4,46734,12.7,D,13,13,13,13,Metro,1,1,1,1
02/03/2021,36061,5,New York County,NY,2.5,40422,40420,2.8,40415,2.9,6525,2.4,93.9,164123,10.1,164100,11.2,164078,11.7,80461,29.1,C,9,9,9,9,Metro,1,1,1,1
02/02/2021,36085,5,Richmond County,NY,1.6,7521,7520,1.8,7519,2,1513,1.9,93.8,42039,8.8,42036,10.3,42027,11.3,18622,23.5,B,5,5,5,5,Metro,1,1,1,1
02/02/2021,36047,5,Kings County,NY,1,26462,26462,1.2,26458,1.3,4436,1.2,93.8,124809,4.9,124783,5.8,124756,6.3,46189,12.6,D,13,13,13,13,Metro,1,1,1,1
02/02/2021,36005,5,Bronx County,NY,1.3,17756,17756,1.5,17755,1.7,4059,2.2,93.8,69811,4.9,69803,5.9,69792,6.5,27143,14.4,D,13,13,13,13,Metro,1,1,1,1
02/02/2021,36081,5,Queens County,NY,1.4,31818,31818,1.6,31813,1.8,5651,1.5,93.8,138259,6.1,138239,7.1,138210,7.7,50734,13.8,C,9,9,9,9,Metro,1,1,1,1
02/02/2021,36061,5,New York County,NY,2.4,38449,38447,2.6,38442,2.8,5745,2.1,93.8,163321,10,163298,11.2,163277,11.7,79987,29,C,9,9,9,9,Metro,1,1,1,1
02/01/2021,36061,5,New York County,NY,2.3,37010,37008,2.5,37003,2.6,5218,1.9,93.9,161924,9.9,161901,11.1,161880,11.6,79174,28.7,C,9,9,9,9,Metro,1,1,1,1
02/01/2021,36047,5,Kings County,NY,1,25407,25407,1.2,25403,1.3,4170,1.1,93.9,123505,4.8,123479,5.7,123452,6.2,45509,12.4,D,13,13,13,13,Metro,1,1,1,1
02/01/2021,36081,5,Queens County,NY,1.4,31058,31058,1.6,31053,1.7,5541,1.5,93.9,136917,6.1,136897,7.0,136868,7.6,50104,13.6,C,9,9,9,9,Metro,1,1,1,1
02/01/2021,36085,5,Richmond County,NY,1.5,7354,7353,1.8,7352,2,1491,1.9,93.9,41873,8.8,41870,10.2,41861,11.2,18558,23.4,B,5,5,5,5,Metro,1,1,1,1
02/01/2021,36005,5,Bronx County,NY,1.2,17225,17225,1.5,17224,1.6,3999,2.1,93.9,69113,4.9,69105,5.9,69094,6.5,26842,14.2,D,13,13,13,13,Metro,1,1,1,1
01/31/2021,36061,5,New York County,NY,2.2,36532,36530,2.5,36525,2.6,5070,1.8,93.9,159303,9.8,159280,10.9,159259,11.4,77489,28.1,C,9,9,9,9,Metro,1,1,1,1
01/31/2021,36085,5,Richmond County,NY,1.5,7122,7121,1.7,7120,1.9,1460,1.8,93.9,41223,8.7,41220,10.1,41211,11.1,18199,22.9,B,5,5,5,5,Metro,1,1,1,1
01/31/2021,36005,5,Bronx County,NY,1.2,16762,16762,1.4,16761,1.6,3832,2,93.9,68055,4.8,68047,5.8,68036,6.4,26296,13.9,D,13,13,13,13,Metro,1,1,1,1
01/31/2021,36081,5,Queens County,NY,1.3,30332,30332,1.6,30328,1.7,5373,1.5,93.9,134413,6,134394,6.9,134365,7.5,48896,13.3,C,9,9,9,9,Metro,1,1,1,1
01/31/2021,36047,5,Kings County,NY,1,24665,24665,1.1,24661,1.2,4037,1.1,93.9,120347,4.7,120321,5.6,120295,6.1,43623,11.9,D,13,13,13,13,Metro,1,1,1,1
01/30/2021,36061,4,New York County,NY,2.2,35490,35488,2.4,35483,2.5,4701,1.7,93.9,154947,9.5,154926,10.6,154906,11.1,74254,26.9,C,9,9,9,9,Metro,1,1,1,1
01/30/2021,36085,4,Richmond County,NY,1.4,6870,6869,1.7,6869,1.8,1399,1.8,93.9,40563,8.5,40560,9.9,40551,10.9,17840,22.5,B,5,5,5,5,Metro,1,1,1,1
01/30/2021,36047,4,Kings County,NY,0.9,24077,24077,1.1,24073,1.2,3954,1.1,93.9,117527,4.6,117503,5.5,117480,5.9,41997,11.4,D,13,13,13,13,Metro,1,1,1,1
01/30/2021,36081,4,Queens County,NY,1.3,29025,29025,1.5,29021,1.6,4952,1.3,93.9,130548,5.8,130529,6.7,130502,7.2,46744,12.7,C,9,9,9,9,Metro,1,1,1,1
01/30/2021,36005,4,Bronx County,NY,1.1,15954,15954,1.4,15953,1.5,3571,1.9,93.9,65940,4.6,65932,5.6,65921,6.2,25026,13.3,D,13,13,13,13,Metro,1,1,1,1
01/29/2021,36005,4,Bronx County,NY,1,14202,14202,1.2,14201,1.3,2970,1.6,93.9,62826,4.4,62818,5.3,62808,5.9,23290,12.3,D,13,13,13,13,Metro,1,1,1,1
01/29/2021,36047,4,Kings County,NY,0.9,22353,22353,1,22349,1.1,3584,1,93.9,112199,4.4,112176,5.2,112154,5.7,39343,10.7,D,13,13,13,13,Metro,1,1,1,1
01/29/2021,36085,4,Richmond County,NY,1.3,6348,6347,1.6,6347,1.7,1262,1.6,93.9,38617,8.1,38614,9.4,38605,10.4,16682,21,B,5,5,5,5,Metro,1,1,1,1
01/29/2021,36081,4,Queens County,NY,1.2,26565,26565,1.4,26561,1.5,4542,1.2,93.9,124622,5.5,124605,6.4,124578,6.9,43867,11.9,C,9,9,9,9,Metro,1,1,1,1
01/29/2021,36061,4,New York County,NY,2,33173,33171,2.3,33167,2.4,4302,1.6,93.9,148307,9.1,148287,10.1,148267,10.6,69976,25.3,C,9,9,9,9,Metro,1,1,1,1
01/28/2021,36005,4,Bronx County,NY,0.9,12774,12774,1.1,12773,1.2,2734,1.4,93.7,59895,4.2,59887,5.1,59877,5.6,21584,11.4,D,13,13,13,13,Metro,1,1,1,1
01/28/2021,36061,4,New York County,NY,1.9,30643,30641,2.1,30638,2.2,3908,1.4,93.7,141365,8.7,141345,9.7,141325,10.1,65274,23.6,C,9,9,9,9,Metro,1,1,1,1
01/28/2021,36081,4,Queens County,NY,1.1,23848,23848,1.2,23844,1.3,4025,1.1,93.7,118455,5.3,118438,6.1,118411,6.6,40626,11,C,9,9,9,9,Metro,1,1,1,1
01/28/2021,36085,4,Richmond County,NY,1.2,5941,5940,1.5,5940,1.6,1203,1.5,93.7,36416,7.6,36413,8.9,36404,9.8,15278,19.3,B,5,5,5,5,Metro,1,1,1,1
01/28/2021,36047,4,Kings County,NY,0.8,20298,20298,0.9,20294,1,3117,0.8,93.7,107061,4.2,107038,5.0,107017,5.4,36728,10,D,13,13,13,13,Metro,1,1,1,1
01/27/2021,36085,4,Richmond County,NY,1.2,5482,5482,1.3,5482,1.5,1144,1.4,93.8,35267,7.4,35264,8.6,35255,9.5,14620,18.4,B,5,5,5,5,Metro,1,1,1,1
01/27/2021,36047,4,Kings County,NY,0.7,17971,17971,0.8,17968,0.9,2467,0.7,93.8,103472,4,103449,4.8,103430,5.2,34753,9.4,D,13,13,13,13,Metro,1,1,1,1
01/27/2021,36005,4,Bronx County,NY,0.8,11467,11467,1,11466,1.1,2519,1.3,93.8,58286,4.1,58278,4.9,58270,5.4,20703,11,D,13,13,13,13,Metro,1,1,1,1
01/27/2021,36061,4,New York County,NY,1.7,28419,28418,1.9,28415,2,3647,1.3,93.8,137550,8.4,137530,9.4,137511,9.8,62567,22.7,C,9,9,9,9,Metro,1,1,1,1
01/27/2021,36081,4,Queens County,NY,0.9,21284,21284,1.1,21280,1.2,3528,1,93.8,115065,5.1,115048,5.9,115022,6.4,38901,10.6,C,9,9,9,9,Metro,1,1,1,1
01/26/2021,36061,4,New York County,NY,1.6,26368,26367,1.8,26364,1.9,3355,1.2,93.8,133743,8.2,133723,9.1,133704,9.6,59915,21.7,C,9,9,9,9,Metro,1,1,1,1
01/26/2021,36085,4,Richmond County,NY,1.1,5074,5074,1.2,5074,1.4,1088,1.4,93.8,34562,7.3,34559,8.4,34551,9.3,14242,18,B,5,5,5,5,Metro,1,1,1,1
01/26/2021,36081,4,Queens County,NY,0.9,19382,19382,1,19382,1.1,3273,0.9,93.8,112197,5,112183,5.8,112157,6.2,37427,10.2,C,9,9,9,9,Metro,1,1,1,1
01/26/2021,36047,4,Kings County,NY,0.6,16421,16421,0.8,16418,0.8,2157,0.6,93.8,100843,3.9,100820,4.7,100801,5.1,33337,9.1,D,13,13,13,13,Metro,1,1,1,1
01/26/2021,36005,4,Bronx County,NY,0.7,10489,10489,0.9,10488,1,2423,1.3,93.8,56844,4,56836,4.8,56828,5.3,19891,10.5,D,13,13,13,13,Metro,1,1,1,1
01/25/2021,36081,4,Queens County,NY,0.8,17591,17591,0.9,17591,1,3078,0.8,93.7,109140,4.8,109127,5.6,109101,6.1,35895,9.7,C,9,9,9,9,Metro,1,1,1,1
01/25/2021,36085,4,Richmond County,NY,1,4592,4592,1.1,4592,1.2,1037,1.3,93.7,33872,7.1,33869,8.3,33861,9.1,13925,17.6,B,5,5,5,5,Metro,1,1,1,1
01/25/2021,36047,4,Kings County,NY,0.6,14416,14416,0.7,14414,0.7,1814,0.5,93.7,98204,3.8,98181,4.6,98162,5,31940,8.7,D,13,13,13,13,Metro,1,1,1,1
01/25/2021,36061,4,New York County,NY,1.5,23891,23890,1.6,23887,1.7,3055,1.1,93.7,129792,8,129772,8.9,129754,9.3,57522,20.8,C,9,9,9,9,Metro,1,1,1,1
01/25/2021,36005,4,Bronx County,NY,0.7,9524,9524,0.8,9523,0.9,2345,1.2,93.7,55447,3.9,55439,4.7,55431,5.2,19213,10.2,D,13,13,13,13,Metro,1,1,1,1
01/24/2021,36081,4,Queens County,NY,0.8,17188,17188,0.9,17188,1,3043,0.8,93.7,107343,4.8,107330,5.5,107305,6,34923,9.5,C,9,9,9,9,Metro,1,1,1,1
01/24/2021,36061,4,New York County,NY,1.4,23085,23084,1.6,23081,1.7,2955,1.1,93.7,127604,7.8,127584,8.7,127566,9.1,56047,20.3,C,9,9,9,9,Metro,1,1,1,1
01/24/2021,36085,4,Richmond County,NY,0.9,4412,4412,1.1,4412,1.2,1010,1.3,93.7,33266,7,33263,8.1,33257,8.9,13609,17.2,B,5,5,5,5,Metro,1,1,1,1
01/24/2021,36047,4,Kings County,NY,0.6,14088,14088,0.7,14087,0.7,1785,0.5,93.7,96653,3.8,96630,4.5,96612,4.9,31119,8.5,D,13,13,13,13,Metro,1,1,1,1
01/24/2021,36005,4,Bronx County,NY,0.7,9337,9337,0.8,9336,0.9,2328,1.2,93.7,54923,3.9,54915,4.6,54907,5.1,18922,10,D,13,13,13,13,Metro,1,1,1,1
01/23/2021,36061,3,New York County,NY,1.4,22037,22036,1.5,22033,1.6,2829,1,93.7,123005,7.6,122985,8.4,122967,8.8,52763,19.1,C,9,9,9,9,Metro,1,1,1,1
01/23/2021,36081,3,Queens County,NY,0.7,16690,16690,0.9,16690,0.9,2972,0.8,93.7,104290,4.6,104278,5.4,104253,5.8,33396,9.1,C,9,9,9,9,Metro,1,1,1,1
01/23/2021,36085,3,Richmond County,NY,0.9,4255,4255,1,4255,1.1,975,1.2,93.7,32420,6.8,32417,7.9,32411,8.7,13184,16.6,B,5,5,5,5,Metro,1,1,1,1
01/23/2021,36005,3,Bronx County,NY,0.6,8976,8976,0.8,8975,0.8,2263,1.2,93.7,53843,3.8,53836,4.6,53828,5,18364,9.7,D,13,13,13,13,Metro,1,1,1,1
01/23/2021,36047,3,Kings County,NY,0.5,13740,13740,0.6,13739,0.7,1750,0.5,93.7,94054,3.7,94033,4.4,94015,4.8,29842,8.1,D,13,13,13,13,Metro,1,1,1,1
01/22/2021,36005,3,Bronx County,NY,0.6,7939,7939,0.7,7938,0.7,1852,1,93.8,51140,3.6,51133,4.3,51125,4.8,17086,9.1,D,13,13,13,13,Metro,1,1,1,1
01/22/2021,36081,3,Queens County,NY,0.7,15264,15264,0.8,15264,0.8,2503,0.7,93.8,99732,4.4,99722,5.1,99698,5.5,31159,8.5,C,9,9,9,9,Metro,1,1,1,1
01/22/2021,36085,3,Richmond County,NY,0.9,4074,4074,1,4074,1.1,945,1.2,93.8,31021,6.5,31018,7.6,31012,8.3,12350,15.6,B,5,5,5,5,Metro,1,1,1,1
01/22/2021,36061,3,New York County,NY,1.3,21063,21063,1.4,21061,1.5,2678,1,93.8,116000,7.1,115981,7.9,115964,8.3,47951,17.4,C,9,9,9,9,Metro,1,1,1,1
01/22/2021,36047,3,Kings County,NY,0.5,12545,12545,0.6,12544,0.6,1509,0.4,93.8,89844,3.5,89824,4.2,89806,4.5,27738,7.5,D,13,13,13,13,Metro,1,1,1,1
01/21/2021,36061,3,New York County,NY,1.2,19513,19513,1.3,19511,1.4,2514,0.9,94,108721,6.7,108705,7.4,108691,7.8,42915,15.5,C,9,9,9,9,Metro,1,1,1,1
01/21/2021,36005,3,Bronx County,NY,0.5,6749,6749,0.6,6748,0.6,1504,0.8,94,48109,3.4,48104,4.1,48096,4.5,15614,8.3,D,13,13,13,13,Metro,1,1,1,1
01/21/2021,36081,3,Queens County,NY,0.6,13573,13573,0.7,13573,0.8,2085,0.6,94,95482,4.2,95472,4.9,95448,5.3,28994,7.9,C,9,9,9,9,Metro,1,1,1,1
01/21/2021,36085,3,Richmond County,NY,0.8,3625,3625,0.9,3625,1,821,1,94,29056,6.1,29053,7.1,29047,7.8,11266,14.2,B,5,5,5,5,Metro,1,1,1,1
01/21/2021,36047,3,Kings County,NY,0.4,11291,11291,0.5,11290,0.6,1229,0.3,94,85395,3.3,85375,4.0,85357,4.3,25503,6.9,D,13,13,13,13,Metro,1,1,1,1
01/20/2021,36047,3,Kings County,NY,0.4,10086,10086,0.5,10085,0.5,1082,0.3,94,78895,3.1,78877,3.7,78860,4,22203,6,D,13,13,13,13,Metro,1,1,1,1
01/20/2021,36081,3,Queens County,NY,0.5,11439,11439,0.6,11439,0.6,1519,0.4,94,88144,3.9,88135,4.5,88111,4.9,25392,6.9,C,9,9,9,9,Metro,1,1,1,1
01/20/2021,36085,3,Richmond County,NY,0.7,3268,3268,0.8,3268,0.9,764,1,94,26321,5.5,26318,6.4,26314,7.1,9652,12.2,B,5,5,5,5,Metro,1,1,1,1
01/20/2021,36061,3,New York County,NY,1.1,17441,17441,1.2,17439,1.2,2212,0.8,94,99064,6.1,99049,6.8,99035,7.1,36560,13.2,C,9,9,9,9,Metro,1,1,1,1
01/20/2021,36005,3,Bronx County,NY,0.4,5408,5408,0.5,5408,0.5,1138,0.6,94,45141,3.2,45136,3.8,45130,4.2,14105,7.5,D,13,13,13,13,Metro,1,1,1,1
01/19/2021,36085,3,Richmond County,NY,0.6,2962,2962,0.7,2962,0.8,681,0.9,93.8,23877,5,23874,5.8,23870,6.4,8435,10.6,B,5,5,5,5,Metro,1,1,1,1
01/19/2021,36047,3,Kings County,NY,0.3,8738,8738,0.4,8737,0.4,810,0.2,93.8,72802,2.8,72784,3.4,72768,3.7,19363,5.3,D,13,13,13,13,Metro,1,1,1,1
01/19/2021,36005,3,Bronx County,NY,0.3,4638,4638,0.4,4638,0.4,1024,0.5,93.8,42326,3,42321,3.6,42315,4,12756,6.8,D,13,13,13,13,Metro,1,1,1,1
01/19/2021,36081,3,Queens County,NY,0.4,9769,9769,0.5,9769,0.5,1203,0.3,93.8,81153,3.6,81145,4.2,81121,4.5,21955,6,C,9,9,9,9,Metro,1,1,1,1
01/19/2021,36061,3,New York County,NY,0.9,15292,15292,1,15290,1.1,1786,0.6,93.8,92304,5.7,92298,6.3,92286,6.6,32357,11.7,C,9,9,9,9,Metro,1,1,1,1
01/18/2021,36081,3,Queens County,NY,0.4,9509,9509,0.5,9509,0.5,1126,0.3,93.9,76591,3.4,76583,3.9,76561,4.2,19514,5.3,C,9,9,9,9,Metro,1,1,1,1
01/18/2021,36005,3,Bronx County,NY,0.3,4576,4576,0.4,4576,0.4,1008,0.5,93.9,40646,2.9,40641,3.4,40635,3.8,11892,6.3,D,13,13,13,13,Metro,1,1,1,1
01/18/2021,36047,3,Kings County,NY,0.3,8646,8646,0.4,8645,0.4,782,0.2,93.9,68370,2.7,68352,3.2,68337,3.5,17171,4.7,D,13,13,13,13,Metro,1,1,1,1
01/18/2021,36061,3,New York County,NY,0.9,15076,15076,1,15074,1.1,1690,0.6,93.9,87654,5.4,87648,6.0,87639,6.3,29549,10.7,C,9,9,9,9,Metro,1,1,1,1
01/18/2021,36085,3,Richmond County,NY,0.6,2934,2934,0.7,2934,0.8,677,0.9,93.9,22089,4.6,22086,5.4,22083,5.9,7353,9.3,B,5,5,5,5,Metro,1,1,1,1
01/17/2021,36081,3,Queens County,NY,0.4,9236,9236,0.5,9236,0.5,1069,0.3,94,71323,3.2,71315,3.7,71296,4,17147,4.7,C,9,9,9,9,Metro,1,1,1,1
01/17/2021,36085,3,Richmond County,NY,0.6,2889,2889,0.7,2889,0.8,664,0.8,94,19844,4.2,19841,4.9,19838,5.3,6101,7.7,B,5,5,5,5,Metro,1,1,1,1
01/17/2021,36047,3,Kings County,NY,0.3,8467,8467,0.4,8466,0.4,749,0.2,94,62713,2.4,62701,2.9,62690,3.2,14321,3.9,D,13,13,13,13,Metro,1,1,1,1
01/17/2021,36061,3,New York County,NY,0.9,14698,14698,1,14696,1.1,1625,0.6,94,81153,5,81147,5.5,81138,5.8,25614,9.3,C,9,9,9,9,Metro,1,1,1,1
01/17/2021,36005,3,Bronx County,NY,0.3,4526,4526,0.4,4526,0.4,999,0.5,94,38487,2.7,38482,3.3,38476,3.6,10848,5.7,D,13,13,13,13,Metro,1,1,1,1
01/16/2021,36085,2,Richmond County,NY,0.6,2620,2620,0.6,2620,0.7,467,0.6,93.9,16957,3.6,16954,4.1,16952,4.6,4342,5.5,B,5,5,5,5,Metro,1,1,1,1
01/16/2021,36061,2,New York County,NY,0.9,13911,13911,1,13909,1,1309,0.5,93.9,74358,4.6,74352,5.1,74344,5.3,21377,7.7,C,9,9,9,9,Metro,1,1,1,1
01/16/2021,36005,2,Bronx County,NY,0.3,4079,4079,0.3,4079,0.4,791,0.4,93.9,35781,2.5,35776,3.0,35771,3.3,9550,5.1,D,13,13,13,13,Metro,1,1,1,1
01/16/2021,36047,2,Kings County,NY,0.3,8130,8130,0.4,8129,0.4,659,0.2,93.9,56942,2.2,56930,2.6,56919,2.9,11666,3.2,D,13,13,13,13,Metro,1,1,1,1
01/16/2021,36081,2,Queens County,NY,0.4,8692,8692,0.4,8692,0.5,927,0.3,93.9,65715,2.9,65709,3.4,65694,3.6,14635,4,C,9,9,9,9,Metro,1,1,1,1
01/15/2021,36081,2,Queens County,NY,0.3,6404,6404,0.3,6404,0.4,497,0.1,93.2,53645,2.4,53641,2.8,53631,3,9913,2.7,C,9,9,9,9,Metro,1,1,1,1
01/15/2021,36005,2,Bronx County,NY,0.2,2934,2934,0.2,2934,0.3,490,0.3,93.2,29636,2.1,29632,2.5,29629,2.8,6853,3.6,D,13,13,13,13,Metro,1,1,1,1
01/15/2021,36047,2,Kings County,NY,0.3,6682,6682,0.3,6681,0.3,508,0.1,93.2,47414,1.9,47403,2.2,47395,2.4,8488,2.3,D,13,13,13,13,Metro,1,1,1,1
01/15/2021,36085,2,Richmond County,NY,0.5,2382,2382,0.6,2382,0.6,445,0.6,93.2,13929,2.9,13926,3.4,13924,3.7,3032,3.8,B,5,5,5,5,Metro,1,1,1,1
01/15/2021,36061,2,New York County,NY,0.7,11248,11248,0.8,11246,0.8,866,0.3,93.2,61497,3.8,61491,4.2,61483,4.4,13558,4.9,C,9,9,9,9,Metro,1,1,1,1
01/14/2021,36081,2,Queens County,NY,0.3,6212,6212,0.3,6212,0.3,445,0.1,93.5,53276,2.4,53272,2.7,53262,3,9779,2.7,C,9,9,9,9,Metro,1,1,1,1
01/14/2021,36085,2,Richmond County,NY,0.5,2378,2378,0.6,2378,0.6,445,0.6,93.5,13919,2.9,13916,3.4,13914,3.7,3026,3.8,B,5,5,5,5,Metro,1,1,1,1
01/14/2021,36047,2,Kings County,NY,0.3,6655,6655,0.3,6654,0.3,507,0.1,93.5,47319,1.8,47308,2.2,47300,2.4,8441,2.3,D,13,13,13,13,Metro,1,1,1,1
01/14/2021,36005,2,Bronx County,NY,0.2,2774,2774,0.2,2774,0.3,392,0.2,93.5,29487,2.1,29483,2.5,29480,2.8,6787,3.6,D,13,13,13,13,Metro,1,1,1,1
01/14/2021,36061,2,New York County,NY,0.7,11222,11222,0.8,11220,0.8,864,0.3,93.5,61239,3.8,61233,4.2,61225,4.4,13405,4.9,C,9,9,9,9,Metro,1,1,1,1
01/13/2021,36061,2,New York County,NY,0.6,9166,9166,0.6,9166,0.7,571,0.2,93,54179,3.3,54174,3.7,54168,3.9,9872,3.6,C,9,9,9,9,Metro,1,1,1,1
01/13/2021,36085,2,Richmond County,NY,0.4,1939,1939,0.5,1939,0.5,303,0.4,93,12237,2.6,12234,3.0,12232,3.3,2376,3,B,5,5,5,5,Metro,1,1,1,1
01/13/2021,36047,2,Kings County,NY,0.2,5632,5632,0.3,5631,0.3,406,0.1,93,41336,1.6,41329,1.9,41321,2.1,6697,1.8,D,13,13,13,13,Metro,1,1,1,1
01/13/2021,36081,2,Queens County,NY,0.2,4972,4972,0.3,4972,0.3,361,0.1,93,48072,2.1,48070,2.5,48060,2.7,8072,2.2,C,9,9,9,9,Metro,1,1,1,1
